"No.","Time","Source","Destination","Protocol","Length","Info","Intervalo"
"99225","577.473204","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=19 Ack=3759 Win=253 Len=0","0.044644000"
"99249","582.361626","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.888422000"
"99250","582.410313","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=19 Ack=3793 Win=253 Len=0","0.048687000"
"99284","587.351981","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.941668000"
"99287","587.401646","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=19 Ack=3827 Win=253 Len=0","0.049665000"
"99307","592.697085","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.295439000"
"99308","592.748011","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=19 Ack=3861 Win=253 Len=0","0.050926000"
"99317","594.719272","192.168.3.103","5.196.78.28","MQTT","56","Ping Request","1.971261000"
"99318","594.938137","5.196.78.28","192.168.3.103","TCP","60","1883  >  51332 [ACK] Seq=3861 Ack=21 Win=502 Len=0","0.218865000"
"99339","597.820320","5.196.78.28","192.168.3.103","MQTT","60","Ping Response","2.882183000"
"99340","597.874814","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=21 Ack=3863 Win=253 Len=0","0.054494000"
"99344","598.131864","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","0.257050000"
"99345","598.183791","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=21 Ack=3897 Win=252 Len=0","0.051927000"
"99442","602.914097","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.730306000"
"99449","602.954903","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=21 Ack=3931 Win=252 Len=0","0.040806000"
"99756","608.817057","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.862154000"
"99757","608.866083","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=21 Ack=3965 Win=252 Len=0","0.049026000"
"99782","613.498458","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.632375000"
"99783","613.550098","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=21 Ack=3999 Win=252 Len=0","0.051640000"
"99811","618.527287","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.977189000"
"99812","618.569405","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=21 Ack=4033 Win=252 Len=0","0.042118000"
"99848","624.613539","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","6.044134000"
"99849","624.654608","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=21 Ack=4067 Win=252 Len=0","0.041069000"
"99902","629.821157","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.166549000"
"99903","629.871836","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=21 Ack=4101 Win=252 Len=0","0.050679000"
"99924","634.991640","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.119804000"
"99926","635.046939","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=21 Ack=4135 Win=251 Len=0","0.055299000"
"100286","640.238448","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.191509000"
"100287","640.286089","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=21 Ack=4169 Win=251 Len=0","0.047641000"
"100371","645.013018","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.726929000"
"100372","645.060568","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=21 Ack=4203 Win=251 Len=0","0.047550000"
"100407","649.887161","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.826593000"
"100408","649.928196","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=21 Ack=4237 Win=251 Len=0","0.041035000"
"100443","654.922181","192.168.3.103","5.196.78.28","MQTT","56","Ping Request","4.993985000"
"100445","655.140672","5.196.78.28","192.168.3.103","TCP","60","1883  >  51332 [ACK] Seq=4237 Ack=23 Win=502 Len=0","0.218491000"
"100463","655.544489","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","0.403817000"
"100466","655.591850","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=23 Ack=4271 Win=251 Len=0","0.047361000"
"100495","656.406000","5.196.78.28","192.168.3.103","MQTT","60","Ping Response","0.814150000"
"100496","656.460902","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=23 Ack=4273 Win=251 Len=0","0.054902000"
"100537","660.944659","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.483757000"
"100539","660.988128","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=23 Ack=4307 Win=251 Len=0","0.043469000"
"100579","666.672302","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.684174000"
"100580","666.716612","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=23 Ack=4341 Win=251 Len=0","0.044310000"
"100607","671.281861","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.565249000"
"100610","671.330896","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=23 Ack=4375 Win=251 Len=0","0.049035000"
"100671","676.573374","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.242478000"
"100672","676.625981","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=23 Ack=4409 Win=250 Len=0","0.052607000"
"100905","681.912848","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.286867000"
"100907","681.965908","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=23 Ack=4443 Win=250 Len=0","0.053060000"
"100966","686.967673","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.001765000"
"100968","687.010940","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=23 Ack=4477 Win=250 Len=0","0.043267000"
"101004","692.534549","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.523609000"
"101005","692.574948","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=23 Ack=4511 Win=250 Len=0","0.040399000"
"101039","697.552692","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.977744000"
"101043","697.600215","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=23 Ack=4545 Win=255 Len=0","0.047523000"
"101074","703.347601","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.747386000"
"101078","703.400021","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=23 Ack=4579 Win=255 Len=0","0.052420000"
"101147","708.948645","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.548624000"
"101148","708.992832","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=23 Ack=4613 Win=255 Len=0","0.044187000"
"101182","713.531838","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.539006000"
"101185","713.578823","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=23 Ack=4647 Win=255 Len=0","0.046985000"
"101195","715.546455","192.168.3.103","5.196.78.28","MQTT","56","Ping Request","1.967632000"
"101202","715.763758","5.196.78.28","192.168.3.103","TCP","60","1883  >  51332 [ACK] Seq=4647 Ack=25 Win=502 Len=0","0.217303000"
"101212","717.303737","5.196.78.28","192.168.3.103","MQTT","60","Ping Response","1.539979000"
"101213","717.349417","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=25 Ack=4649 Win=255 Len=0","0.045680000"
"101220","718.495022","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","1.145605000"
"101221","718.543741","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=25 Ack=4683 Win=255 Len=0","0.048719000"
"101260","723.654459","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.110718000"
"101261","723.699207","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=25 Ack=4717 Win=255 Len=0","0.044748000"
"101320","730.084305","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","6.385098000"
"101321","730.134808","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=25 Ack=4751 Win=255 Len=0","0.050503000"
"101355","735.203998","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.069190000"
"101356","735.248708","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=25 Ack=4785 Win=255 Len=0","0.044710000"
"101381","739.632620","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.383912000"
"101383","739.679749","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=25 Ack=4819 Win=254 Len=0","0.047129000"
"101443","745.291530","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.611781000"
"101444","745.333386","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=25 Ack=4853 Win=254 Len=0","0.041856000"
"101492","751.014041","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.680655000"
"101493","751.057475","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=25 Ack=4887 Win=254 Len=0","0.043434000"
"101603","756.113885","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.056410000"
"101606","756.163682","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=25 Ack=4921 Win=254 Len=0","0.049797000"
"101648","761.461632","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.297950000"
"101649","761.514307","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=25 Ack=4955 Win=254 Len=0","0.052675000"
"101707","766.457666","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.943359000"
"101708","766.508964","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=25 Ack=4989 Win=254 Len=0","0.051298000"
"102418","772.228231","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.719267000"
"102420","772.279658","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=25 Ack=5023 Win=254 Len=0","0.051427000"
"102443","776.253098","192.168.3.103","5.196.78.28","MQTT","56","Ping Request","3.973440000"
"102446","776.470252","5.196.78.28","192.168.3.103","TCP","60","1883  >  51332 [ACK] Seq=5023 Ack=27 Win=502 Len=0","0.217154000"
"102451","776.763093","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","0.292841000"
"102452","776.812737","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=27 Ack=5057 Win=253 Len=0","0.049644000"
"102456","777.732605","5.196.78.28","192.168.3.103","MQTT","60","Ping Response","0.919868000"
"102457","777.778919","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=27 Ack=5059 Win=253 Len=0","0.046314000"
"102496","782.026919","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.248000000"
"102498","782.077180","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=27 Ack=5093 Win=253 Len=0","0.050261000"
"102538","787.152749","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.075569000"
"102539","787.206995","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=27 Ack=5127 Win=253 Len=0","0.054246000"
"102577","792.593614","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.386619000"
"102578","792.643776","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=27 Ack=5161 Win=253 Len=0","0.050162000"
"102607","798.220409","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.576633000"
"102608","798.271846","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=27 Ack=5195 Win=253 Len=0","0.051437000"
"102665","803.684458","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.412612000"
"102666","803.735228","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=27 Ack=5229 Win=253 Len=0","0.050770000"
"102712","808.893599","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.158371000"
"102714","808.941793","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=27 Ack=5263 Win=253 Len=0","0.048194000"
"102748","814.423028","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.481235000"
"102749","814.465897","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=27 Ack=5297 Win=253 Len=0","0.042869000"
"102819","819.335018","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.869121000"
"102820","819.380055","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=27 Ack=5331 Win=252 Len=0","0.045037000"
"102880","824.602897","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.222842000"
"102881","824.647088","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=27 Ack=5365 Win=252 Len=0","0.044191000"
"102959","829.453338","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.806250000"
"102968","829.504720","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=27 Ack=5399 Win=252 Len=0","0.051382000"
"103134","834.954038","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.449318000"
"103135","835.000726","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=27 Ack=5433 Win=252 Len=0","0.046688000"
"103147","836.977537","192.168.3.103","5.196.78.28","MQTT","56","Ping Request","1.976811000"
"103150","837.193552","5.196.78.28","192.168.3.103","TCP","60","1883  >  51332 [ACK] Seq=5433 Ack=29 Win=502 Len=0","0.216015000"
"103185","838.802515","5.196.78.28","192.168.3.103","MQTT","60","Ping Response","1.608963000"
"103186","838.858361","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=29 Ack=5435 Win=252 Len=0","0.055846000"
"103210","840.373814","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","1.515453000"
"103217","840.416509","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=29 Ack=5469 Win=252 Len=0","0.042695000"
"103260","845.460746","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.044237000"
"103261","845.502322","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=29 Ack=5503 Win=252 Len=0","0.041576000"
"103302","851.297428","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.795106000"
"103304","851.347927","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=29 Ack=5537 Win=252 Len=0","0.050499000"
"103352","856.326926","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.978999000"
"103353","856.372554","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=29 Ack=5571 Win=251 Len=0","0.045628000"
"103395","861.478197","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.105643000"
"103396","861.521954","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=29 Ack=5605 Win=251 Len=0","0.043757000"
"103430","866.624564","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.102610000"
"103432","866.666952","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=29 Ack=5639 Win=251 Len=0","0.042388000"
"103469","871.669303","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.002351000"
"103470","871.723797","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=29 Ack=5673 Win=251 Len=0","0.054494000"
"103587","876.925855","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.202058000"
"103588","876.973576","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=29 Ack=5707 Win=251 Len=0","0.047721000"
"103636","882.352215","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.378639000"
"103637","882.397395","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=29 Ack=5741 Win=251 Len=0","0.045180000"
"103697","887.732594","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.335199000"
"103700","887.778666","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=29 Ack=5775 Win=251 Len=0","0.046072000"
"103774","892.984594","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.205928000"
"103776","893.034476","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=29 Ack=5809 Win=251 Len=0","0.049882000"
"103960","897.025602","192.168.3.103","5.196.78.28","MQTT","56","Ping Request","3.991126000"
"103966","897.245967","5.196.78.28","192.168.3.103","TCP","60","1883  >  51332 [ACK] Seq=5809 Ack=31 Win=502 Len=0","0.220365000"
"103975","898.134118","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","0.888151000"
"103976","898.187333","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=31 Ack=5843 Win=250 Len=0","0.053215000"
"103981","898.250962","5.196.78.28","192.168.3.103","MQTT","60","Ping Response","0.063629000"
