"No.","Time","Source","Destination","Protocol","Length","Info","Intervalo"
"12158","598.067504","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12504, 2.03 Valid","0.000760000"
"12214","603.347483","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:55217, POST, coap://192.168.3.103/sensor","5.279979000"
"12215","603.348259","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12505, 2.03 Valid","0.000776000"
"12319","608.628411","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:49271, POST, coap://192.168.3.103/sensor","5.280152000"
"12320","608.629213","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12506, 2.03 Valid","0.000802000"
"12355","613.906402","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:4204, POST, coap://192.168.3.103/sensor","5.277189000"
"12356","613.907200","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12507, 2.03 Valid","0.000798000"
"12519","619.192120","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:34884, POST, coap://192.168.3.103/sensor","5.284920000"
"12520","619.192894","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12508, 2.03 Valid","0.000774000"
"12617","624.469369","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:35533, POST, coap://192.168.3.103/sensor","5.276475000"
"12618","624.470179","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12509, 2.03 Valid","0.000810000"
"12710","629.748473","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:47107, POST, coap://192.168.3.103/sensor","5.278294000"
"12711","629.749266","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12510, 2.03 Valid","0.000793000"
"12770","635.027386","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:28321, POST, coap://192.168.3.103/sensor","5.278120000"
"12771","635.028231","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12511, 2.03 Valid","0.000845000"
"12812","640.307203","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:18604, POST, coap://192.168.3.103/sensor","5.278972000"
"12813","640.308227","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12512, 2.03 Valid","0.001024000"
"12871","645.588079","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:801, POST, coap://192.168.3.103/sensor","5.279852000"
"12872","645.588827","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12513, 2.03 Valid","0.000748000"
"13045","650.868328","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:33782, POST, coap://192.168.3.103/sensor","5.279501000"
"13046","650.869111","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12514, 2.03 Valid","0.000783000"
"13122","656.149439","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:29810, POST, coap://192.168.3.103/sensor","5.280328000"
"13123","656.150339","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12515, 2.03 Valid","0.000900000"
"13171","661.430717","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:18805, POST, coap://192.168.3.103/sensor","5.280378000"
"13172","661.431458","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12516, 2.03 Valid","0.000741000"
"13271","666.707100","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:22526, POST, coap://192.168.3.103/sensor","5.275642000"
"13272","666.707885","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12517, 2.03 Valid","0.000785000"
"13334","671.988802","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:19137, POST, coap://192.168.3.103/sensor","5.280917000"
"13335","671.989581","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12518, 2.03 Valid","0.000779000"
"13386","677.268989","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:63929, POST, coap://192.168.3.103/sensor","5.279408000"
"13387","677.269755","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12519, 2.03 Valid","0.000766000"
"13442","682.549400","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:62761, POST, coap://192.168.3.103/sensor","5.279645000"
"13443","682.550233","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12520, 2.03 Valid","0.000833000"
"13489","687.827440","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:54001, POST, coap://192.168.3.103/sensor","5.277207000"
"13490","687.828265","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12521, 2.03 Valid","0.000825000"
"13550","693.107365","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:10646, POST, coap://192.168.3.103/sensor","5.279100000"
"13551","693.108162","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12522, 2.03 Valid","0.000797000"
"13605","698.405157","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:45704, POST, coap://192.168.3.103/sensor","5.296995000"
"13606","698.406050","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12523, 2.03 Valid","0.000893000"
"13650","703.668212","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:20262, POST, coap://192.168.3.103/sensor","5.262162000"
"13651","703.668995","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12524, 2.03 Valid","0.000783000"
"13715","708.947643","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:871, POST, coap://192.168.3.103/sensor","5.278648000"
"13716","708.948405","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12525, 2.03 Valid","0.000762000"
"13766","714.227976","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:16154, POST, coap://192.168.3.103/sensor","5.279571000"
"13767","714.228744","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12526, 2.03 Valid","0.000768000"
"13804","719.509028","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:18869, POST, coap://192.168.3.103/sensor","5.280284000"
"13805","719.509933","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12527, 2.03 Valid","0.000905000"
"13875","724.789252","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:30725, POST, coap://192.168.3.103/sensor","5.279319000"
"13876","724.789996","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12528, 2.03 Valid","0.000744000"
"13926","730.069205","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:4704, POST, coap://192.168.3.103/sensor","5.279209000"
"13927","730.070080","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12529, 2.03 Valid","0.000875000"
"13962","735.348655","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:1901, POST, coap://192.168.3.103/sensor","5.278575000"
"13963","735.349422","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12530, 2.03 Valid","0.000767000"
"14077","740.632584","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:16808, POST, coap://192.168.3.103/sensor","5.283162000"
"14078","740.633343","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12531, 2.03 Valid","0.000759000"
"14133","745.907862","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:36551, POST, coap://192.168.3.103/sensor","5.274519000"
"14134","745.908633","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12532, 2.03 Valid","0.000771000"
"14180","751.191991","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:8611, POST, coap://192.168.3.103/sensor","5.283358000"
"14181","751.192758","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12533, 2.03 Valid","0.000767000"
"14256","756.468445","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:62879, POST, coap://192.168.3.103/sensor","5.275687000"
"14257","756.469231","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12534, 2.03 Valid","0.000786000"
"14294","761.747666","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:30356, POST, coap://192.168.3.103/sensor","5.278435000"
"14295","761.748421","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12535, 2.03 Valid","0.000755000"
"14338","767.030650","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:56664, POST, coap://192.168.3.103/sensor","5.282229000"
"14339","767.031426","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12536, 2.03 Valid","0.000776000"
"14385","772.309224","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:15798, POST, coap://192.168.3.103/sensor","5.277798000"
"14386","772.309983","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12537, 2.03 Valid","0.000759000"
"14425","777.589557","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:44149, POST, coap://192.168.3.103/sensor","5.279574000"
"14426","777.590322","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12538, 2.03 Valid","0.000765000"
"14468","782.869452","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:59279, POST, coap://192.168.3.103/sensor","5.279130000"
"14469","782.870202","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12539, 2.03 Valid","0.000750000"
"14520","788.151244","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:16161, POST, coap://192.168.3.103/sensor","5.281042000"
"14521","788.152011","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12540, 2.03 Valid","0.000767000"
"14582","793.430417","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:38709, POST, coap://192.168.3.103/sensor","5.278406000"
"14583","793.431204","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12541, 2.03 Valid","0.000787000"
"14694","798.711231","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:9195, POST, coap://192.168.3.103/sensor","5.280027000"
"14695","798.711995","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12542, 2.03 Valid","0.000764000"
"14747","803.995528","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:3842, POST, coap://192.168.3.103/sensor","5.283533000"
"14748","803.996267","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12543, 2.03 Valid","0.000739000"
"14796","809.274396","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:36965, POST, coap://192.168.3.103/sensor","5.278129000"
"14797","809.275139","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12544, 2.03 Valid","0.000743000"
"14851","814.552523","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:16088, POST, coap://192.168.3.103/sensor","5.277384000"
"14852","814.553302","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12545, 2.03 Valid","0.000779000"
"14898","819.832249","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:60463, POST, coap://192.168.3.103/sensor","5.278947000"
"14899","819.833049","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12546, 2.03 Valid","0.000800000"
"14934","825.111036","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:10981, POST, coap://192.168.3.103/sensor","5.277987000"
"14935","825.111801","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12547, 2.03 Valid","0.000765000"
"14972","830.393182","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:62862, POST, coap://192.168.3.103/sensor","5.281381000"
"14973","830.393941","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12548, 2.03 Valid","0.000759000"
"15063","835.671854","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:55168, POST, coap://192.168.3.103/sensor","5.277913000"
"15064","835.672641","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12549, 2.03 Valid","0.000787000"
"15109","840.950979","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:37745, POST, coap://192.168.3.103/sensor","5.278338000"
"15110","840.951774","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12550, 2.03 Valid","0.000795000"
"15149","846.232374","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:42013, POST, coap://192.168.3.103/sensor","5.280600000"
"15150","846.233165","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12551, 2.03 Valid","0.000791000"
"15196","851.510353","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:40418, POST, coap://192.168.3.103/sensor","5.277188000"
"15197","851.511154","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12552, 2.03 Valid","0.000801000"
"15255","856.794387","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:17246, POST, coap://192.168.3.103/sensor","5.283233000"
"15256","856.795100","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12553, 2.03 Valid","0.000713000"
"15364","862.071434","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:37560, POST, coap://192.168.3.103/sensor","5.276334000"
"15365","862.072180","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12554, 2.03 Valid","0.000746000"
"15417","867.350684","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:27592, POST, coap://192.168.3.103/sensor","5.278504000"
"15418","867.351451","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12555, 2.03 Valid","0.000767000"
"15464","872.634260","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:10952, POST, coap://192.168.3.103/sensor","5.282809000"
"15465","872.635102","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12556, 2.03 Valid","0.000842000"
"15504","877.911803","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:31696, POST, coap://192.168.3.103/sensor","5.276701000"
"15505","877.912579","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12557, 2.03 Valid","0.000776000"
"15549","883.190201","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:43648, POST, coap://192.168.3.103/sensor","5.277622000"
"15550","883.190972","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12558, 2.03 Valid","0.000771000"
"15599","888.474897","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:60660, POST, coap://192.168.3.103/sensor","5.283925000"
"15600","888.475753","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12559, 2.03 Valid","0.000856000"
"15657","893.753439","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:21826, POST, coap://192.168.3.103/sensor","5.277686000"
"15658","893.754209","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12560, 2.03 Valid","0.000770000"
"15709","899.031051","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:8611, POST, coap://192.168.3.103/sensor","5.276842000"
"15754","904.334915","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:5196, POST, coap://192.168.3.103/sensor","5.303864000"
"15755","904.335588","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12561, 2.03 Valid","0.000673000"
"15796","909.593067","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:61290, POST, coap://192.168.3.103/sensor","5.257479000"
"15797","909.593783","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12562, 2.03 Valid","0.000716000"
"15831","914.870937","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:6472, POST, coap://192.168.3.103/sensor","5.277154000"
"15832","914.871639","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12563, 2.03 Valid","0.000702000"
"15952","920.151068","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:49611, POST, coap://192.168.3.103/sensor","5.279429000"
"15953","920.151791","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12564, 2.03 Valid","0.000723000"
"15997","925.431097","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:7476, POST, coap://192.168.3.103/sensor","5.279306000"
"15998","925.431806","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12565, 2.03 Valid","0.000709000"
"16067","930.711531","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:34657, POST, coap://192.168.3.103/sensor","5.279725000"
"16068","930.712333","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12566, 2.03 Valid","0.000802000"
"16139","935.992278","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:60599, POST, coap://192.168.3.103/sensor","5.279945000"
"16140","935.993001","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12567, 2.03 Valid","0.000723000"
"16269","941.270802","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:54365, POST, coap://192.168.3.103/sensor","5.277801000"
"16270","941.271585","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12568, 2.03 Valid","0.000783000"
"16325","946.552963","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:45935, POST, coap://192.168.3.103/sensor","5.281378000"
"16326","946.553750","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12569, 2.03 Valid","0.000787000"
"16457","951.832926","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:20974, POST, coap://192.168.3.103/sensor","5.279176000"
"16458","951.833729","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12570, 2.03 Valid","0.000803000"
"16525","957.112734","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:14040, POST, coap://192.168.3.103/sensor","5.279005000"
"16526","957.113508","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12571, 2.03 Valid","0.000774000"
"16815","962.391040","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:29925, POST, coap://192.168.3.103/sensor","5.277532000"
"16816","962.391787","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12572, 2.03 Valid","0.000747000"
"16890","967.676900","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:23059, POST, coap://192.168.3.103/sensor","5.285113000"
"16891","967.677645","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12573, 2.03 Valid","0.000745000"
"17014","972.978137","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:15358, POST, coap://192.168.3.103/sensor","5.300492000"
"17015","972.978928","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12574, 2.03 Valid","0.000791000"
"17079","978.235855","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:14940, POST, coap://192.168.3.103/sensor","5.256927000"
"17080","978.236633","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12575, 2.03 Valid","0.000778000"
"17201","983.517014","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:26543, POST, coap://192.168.3.103/sensor","5.280381000"
"17202","983.517796","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12576, 2.03 Valid","0.000782000"
"17250","988.794763","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:14810, POST, coap://192.168.3.103/sensor","5.276967000"
"17251","988.795536","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12577, 2.03 Valid","0.000773000"
"17288","994.077018","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:17229, POST, coap://192.168.3.103/sensor","5.281482000"
"17289","994.077787","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12578, 2.03 Valid","0.000769000"
"17366","999.359330","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:37560, POST, coap://192.168.3.103/sensor","5.281543000"
"17429","1004.637296","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:36842, POST, coap://192.168.3.103/sensor","5.277966000"
"17430","1004.638077","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12579, 2.03 Valid","0.000781000"
"17477","1009.917208","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:38980, POST, coap://192.168.3.103/sensor","5.279131000"
"17478","1009.917979","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12580, 2.03 Valid","0.000771000"
"17572","1015.197872","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:36204, POST, coap://192.168.3.103/sensor","5.279893000"
"17573","1015.198679","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12581, 2.03 Valid","0.000807000"
"17623","1020.476897","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:45031, POST, coap://192.168.3.103/sensor","5.278218000"
"17624","1020.477673","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12582, 2.03 Valid","0.000776000"
"17682","1025.757228","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:24265, POST, coap://192.168.3.103/sensor","5.279555000"
"17683","1025.757992","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12583, 2.03 Valid","0.000764000"
"17867","1031.039859","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:59658, POST, coap://192.168.3.103/sensor","5.281867000"
"17868","1031.040563","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12584, 2.03 Valid","0.000704000"
"17927","1036.316978","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:61014, POST, coap://192.168.3.103/sensor","5.276415000"
"17928","1036.317776","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12585, 2.03 Valid","0.000798000"
"17992","1041.599141","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:39857, POST, coap://192.168.3.103/sensor","5.281365000"
"17993","1041.599851","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12586, 2.03 Valid","0.000710000"
"18058","1046.877946","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:32810, POST, coap://192.168.3.103/sensor","5.278095000"
"18059","1046.878696","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12587, 2.03 Valid","0.000750000"
"18142","1052.158265","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:36562, POST, coap://192.168.3.103/sensor","5.279569000"
"18143","1052.159038","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12588, 2.03 Valid","0.000773000"
"18183","1057.437755","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:65388, POST, coap://192.168.3.103/sensor","5.278717000"
"18184","1057.438530","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12589, 2.03 Valid","0.000775000"
"18237","1062.715882","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:16646, POST, coap://192.168.3.103/sensor","5.277352000"
"18238","1062.716669","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12590, 2.03 Valid","0.000787000"
"18271","1067.996159","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:35745, POST, coap://192.168.3.103/sensor","5.279490000"
"18272","1067.996959","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12591, 2.03 Valid","0.000800000"
"18326","1073.277830","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:24618, POST, coap://192.168.3.103/sensor","5.280871000"
"18327","1073.278619","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12592, 2.03 Valid","0.000789000"
"18375","1078.572951","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:2426, POST, coap://192.168.3.103/sensor","5.294332000"
"18376","1078.573743","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12593, 2.03 Valid","0.000792000"
"18422","1083.837548","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:5210, POST, coap://192.168.3.103/sensor","5.263805000"
"18423","1083.838336","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12594, 2.03 Valid","0.000788000"
"18470","1089.115468","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:5496, POST, coap://192.168.3.103/sensor","5.277132000"
"18471","1089.116259","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12595, 2.03 Valid","0.000791000"
"18512","1094.395740","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:50051, POST, coap://192.168.3.103/sensor","5.279481000"
"18513","1094.396535","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12596, 2.03 Valid","0.000795000"
"18553","1099.679477","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:14713, POST, coap://192.168.3.103/sensor","5.282942000"
"18554","1099.680259","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12597, 2.03 Valid","0.000782000"
"18610","1104.957710","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:52921, POST, coap://192.168.3.103/sensor","5.277451000"
"18611","1104.958497","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12598, 2.03 Valid","0.000787000"
"18651","1110.236591","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:52057, POST, coap://192.168.3.103/sensor","5.278094000"
"18652","1110.237387","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12599, 2.03 Valid","0.000796000"
"18692","1115.515581","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:10416, POST, coap://192.168.3.103/sensor","5.278194000"
"18693","1115.516462","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12600, 2.03 Valid","0.000881000"
"18745","1120.795297","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:61999, POST, coap://192.168.3.103/sensor","5.278835000"
"18746","1120.796081","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12601, 2.03 Valid","0.000784000"
"18819","1126.075697","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:45859, POST, coap://192.168.3.103/sensor","5.279616000"
"18820","1126.076481","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12602, 2.03 Valid","0.000784000"
"18870","1131.356497","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:30045, POST, coap://192.168.3.103/sensor","5.280016000"
"18871","1131.357223","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12603, 2.03 Valid","0.000726000"
"18911","1136.636975","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:40620, POST, coap://192.168.3.103/sensor","5.279752000"
"18912","1136.637773","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12604, 2.03 Valid","0.000798000"
"18949","1141.915402","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:40421, POST, coap://192.168.3.103/sensor","5.277629000"
"18950","1141.916187","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12605, 2.03 Valid","0.000785000"
"18990","1147.195638","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:36993, POST, coap://192.168.3.103/sensor","5.279451000"
"18991","1147.196440","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12606, 2.03 Valid","0.000802000"
"19037","1152.480027","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:20939, POST, coap://192.168.3.103/sensor","5.283587000"
"19038","1152.480733","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12607, 2.03 Valid","0.000706000"
"19074","1157.756990","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:16896, POST, coap://192.168.3.103/sensor","5.276257000"
"19075","1157.757769","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12608, 2.03 Valid","0.000779000"
"19139","1163.039022","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:6866, POST, coap://192.168.3.103/sensor","5.281253000"
"19140","1163.039768","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12609, 2.03 Valid","0.000746000"
"19195","1168.315425","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:1479, POST, coap://192.168.3.103/sensor","5.275657000"
"19196","1168.316363","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12610, 2.03 Valid","0.000938000"
"19310","1173.596041","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:57490, POST, coap://192.168.3.103/sensor","5.279678000"
"19311","1173.596858","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12611, 2.03 Valid","0.000817000"
"19356","1178.876889","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:33939, POST, coap://192.168.3.103/sensor","5.280031000"
"19357","1178.877659","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12612, 2.03 Valid","0.000770000"
"19402","1184.157149","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:61908, POST, coap://192.168.3.103/sensor","5.279490000"
"19403","1184.157922","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12613, 2.03 Valid","0.000773000"
"19447","1189.437892","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:34989, POST, coap://192.168.3.103/sensor","5.279970000"
"19448","1189.438656","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12614, 2.03 Valid","0.000764000"
"19476","1194.718521","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:12735, POST, coap://192.168.3.103/sensor","5.279865000"
"19477","1194.719312","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12615, 2.03 Valid","0.000791000"
