"No.","Time","Source","Destination","Protocol","Length","Info","Intervalo"
"28","3.486256","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:12259, POST, coap://192.168.3.103/sensor","0.000000000"
"29","3.486979","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49001, 2.03 Valid","0.000723000"
"63","8.760012","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:3178, POST, coap://192.168.3.103/sensor","5.273033000"
"64","8.760696","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49002, 2.03 Valid","0.000684000"
"99","14.040403","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:6162, POST, coap://192.168.3.103/sensor","5.279707000"
"100","14.041094","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49003, 2.03 Valid","0.000691000"
"155","19.320607","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:26914, POST, coap://192.168.3.103/sensor","5.279513000"
"156","19.321423","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49004, 2.03 Valid","0.000816000"
"179","24.598380","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:17873, POST, coap://192.168.3.103/sensor","5.276957000"
"180","24.599177","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49005, 2.03 Valid","0.000797000"
"219","29.878252","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:21681, POST, coap://192.168.3.103/sensor","5.279075000"
"220","29.879025","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49006, 2.03 Valid","0.000773000"
"283","35.159125","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:56094, POST, coap://192.168.3.103/sensor","5.280100000"
"284","35.160027","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49007, 2.03 Valid","0.000902000"
"380","40.439240","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:17537, POST, coap://192.168.3.103/sensor","5.279213000"
"381","40.440063","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49008, 2.03 Valid","0.000823000"
"417","45.723200","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:56818, POST, coap://192.168.3.103/sensor","5.283137000"
"418","45.724005","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49009, 2.03 Valid","0.000805000"
"442","50.997910","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:23345, POST, coap://192.168.3.103/sensor","5.273905000"
"443","50.998704","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49010, 2.03 Valid","0.000794000"
"471","56.278857","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:8747, POST, coap://192.168.3.103/sensor","5.280153000"
"472","56.279679","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49011, 2.03 Valid","0.000822000"
"507","61.558993","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:51270, POST, coap://192.168.3.103/sensor","5.279314000"
"508","61.559753","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49012, 2.03 Valid","0.000760000"
"529","66.839562","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:15166, POST, coap://192.168.3.103/sensor","5.279809000"
"530","66.840363","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49013, 2.03 Valid","0.000801000"
"561","72.121878","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:14701, POST, coap://192.168.3.103/sensor","5.281515000"
"562","72.122680","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49014, 2.03 Valid","0.000802000"
"596","77.397795","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:49291, POST, coap://192.168.3.103/sensor","5.275115000"
"597","77.398611","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49015, 2.03 Valid","0.000816000"
"621","82.676775","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:54836, POST, coap://192.168.3.103/sensor","5.278164000"
"622","82.677594","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49016, 2.03 Valid","0.000819000"
"658","87.959041","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:25684, POST, coap://192.168.3.103/sensor","5.281447000"
"659","87.959840","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49017, 2.03 Valid","0.000799000"
"692","93.238141","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:59523, POST, coap://192.168.3.103/sensor","5.278301000"
"693","93.238974","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49018, 2.03 Valid","0.000833000"
"777","98.517928","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:18988, POST, coap://192.168.3.103/sensor","5.278954000"
"778","98.518777","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49019, 2.03 Valid","0.000849000"
"802","103.796923","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:53534, POST, coap://192.168.3.103/sensor","5.278146000"
"803","103.797728","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49020, 2.03 Valid","0.000805000"
"835","109.081969","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:46788, POST, coap://192.168.3.103/sensor","5.284241000"
"836","109.082882","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49021, 2.03 Valid","0.000913000"
"879","114.356612","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:14937, POST, coap://192.168.3.103/sensor","5.273730000"
"880","114.357427","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49022, 2.03 Valid","0.000815000"
"906","119.635668","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:17954, POST, coap://192.168.3.103/sensor","5.278241000"
"907","119.636456","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49023, 2.03 Valid","0.000788000"
"951","124.918159","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:32726, POST, coap://192.168.3.103/sensor","5.281703000"
"952","124.919043","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49024, 2.03 Valid","0.000884000"
"984","130.195854","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:32113, POST, coap://192.168.3.103/sensor","5.276811000"
"985","130.196660","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49025, 2.03 Valid","0.000806000"
"1019","135.481726","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:60181, POST, coap://192.168.3.103/sensor","5.285066000"
"1020","135.482541","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49026, 2.03 Valid","0.000815000"
"1088","140.754995","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:10935, POST, coap://192.168.3.103/sensor","5.272454000"
"1089","140.755797","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49027, 2.03 Valid","0.000802000"
"3384","146.035864","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:28737, POST, coap://192.168.3.103/sensor","5.280067000"
"3385","146.036701","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49028, 2.03 Valid","0.000837000"
"4853","151.315848","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:522, POST, coap://192.168.3.103/sensor","5.279147000"
"4854","151.316658","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49029, 2.03 Valid","0.000810000"
"4900","156.601210","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:6596, POST, coap://192.168.3.103/sensor","5.284552000"
"4901","156.602005","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49030, 2.03 Valid","0.000795000"
"4939","161.874450","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:51960, POST, coap://192.168.3.103/sensor","5.272445000"
"4940","161.875233","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49031, 2.03 Valid","0.000783000"
"6275","167.156158","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:45724, POST, coap://192.168.3.103/sensor","5.280925000"
"6276","167.156944","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49032, 2.03 Valid","0.000786000"
"6322","172.436382","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:35708, POST, coap://192.168.3.103/sensor","5.279438000"
"6323","172.437191","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49033, 2.03 Valid","0.000809000"
"6360","177.718134","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:4336, POST, coap://192.168.3.103/sensor","5.280943000"
"6361","177.718964","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49034, 2.03 Valid","0.000830000"
"6412","182.999806","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:38765, POST, coap://192.168.3.103/sensor","5.280842000"
"6413","183.000608","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49035, 2.03 Valid","0.000802000"
"6451","188.278657","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:41536, POST, coap://192.168.3.103/sensor","5.278049000"
"6452","188.279552","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49036, 2.03 Valid","0.000895000"
"6501","193.562506","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:56007, POST, coap://192.168.3.103/sensor","5.282954000"
"6502","193.563400","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49037, 2.03 Valid","0.000894000"
"6537","198.833622","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:27380, POST, coap://192.168.3.103/sensor","5.270222000"
"6538","198.834420","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49038, 2.03 Valid","0.000798000"
"6578","204.126874","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:1185, POST, coap://192.168.3.103/sensor","5.292454000"
"6579","204.127625","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49039, 2.03 Valid","0.000751000"
"6625","209.397166","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:38232, POST, coap://192.168.3.103/sensor","5.269541000"
"6626","209.397871","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49040, 2.03 Valid","0.000705000"
"6714","214.679324","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:55285, POST, coap://192.168.3.103/sensor","5.281453000"
"6715","214.680175","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49041, 2.03 Valid","0.000851000"
"6752","219.959007","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:5030, POST, coap://192.168.3.103/sensor","5.278832000"
"6753","219.959762","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49042, 2.03 Valid","0.000755000"
"7032","225.235859","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:41801, POST, coap://192.168.3.103/sensor","5.276097000"
"7033","225.236624","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49043, 2.03 Valid","0.000765000"
"7192","230.517693","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:26286, POST, coap://192.168.3.103/sensor","5.281069000"
"7193","230.518485","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49044, 2.03 Valid","0.000792000"
"7276","235.796204","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:44207, POST, coap://192.168.3.103/sensor","5.277719000"
"7277","235.796981","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49045, 2.03 Valid","0.000777000"
"7317","241.075647","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:64978, POST, coap://192.168.3.103/sensor","5.278666000"
"7318","241.076455","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49046, 2.03 Valid","0.000808000"
"7357","246.357636","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:37993, POST, coap://192.168.3.103/sensor","5.281181000"
"7358","246.358418","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49047, 2.03 Valid","0.000782000"
"7408","251.635640","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:54428, POST, coap://192.168.3.103/sensor","5.277222000"
"7409","251.636456","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49048, 2.03 Valid","0.000816000"
"7444","256.915879","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:9729, POST, coap://192.168.3.103/sensor","5.279423000"
"7445","256.916698","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49049, 2.03 Valid","0.000819000"
"7483","262.196293","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:15819, POST, coap://192.168.3.103/sensor","5.279595000"
"7484","262.197135","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49050, 2.03 Valid","0.000842000"
"7523","267.475380","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:13013, POST, coap://192.168.3.103/sensor","5.278245000"
"7524","267.476200","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49051, 2.03 Valid","0.000820000"
"8086","272.754639","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:56523, POST, coap://192.168.3.103/sensor","5.278439000"
"8087","272.755490","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49052, 2.03 Valid","0.000851000"
"8127","278.037326","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:15502, POST, coap://192.168.3.103/sensor","5.281836000"
"8128","278.038236","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49053, 2.03 Valid","0.000910000"
"8184","283.318643","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:36510, POST, coap://192.168.3.103/sensor","5.280407000"
"8185","283.319481","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49054, 2.03 Valid","0.000838000"
"8272","288.595870","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:16276, POST, coap://192.168.3.103/sensor","5.276389000"
"8273","288.596643","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49055, 2.03 Valid","0.000773000"
"8355","293.880592","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:20778, POST, coap://192.168.3.103/sensor","5.283949000"
"8356","293.881403","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49056, 2.03 Valid","0.000811000"
"8384","299.154360","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:15686, POST, coap://192.168.3.103/sensor","5.272957000"
"8385","299.155250","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49057, 2.03 Valid","0.000890000"
"8420","304.446366","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:54667, POST, coap://192.168.3.103/sensor","5.291116000"
"8421","304.447165","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49058, 2.03 Valid","0.000799000"
"8454","309.717515","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:47977, POST, coap://192.168.3.103/sensor","5.270350000"
"8455","309.718324","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49059, 2.03 Valid","0.000809000"
"8497","314.994025","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:41791, POST, coap://192.168.3.103/sensor","5.275701000"
"8498","314.994839","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49060, 2.03 Valid","0.000814000"
"8531","320.280934","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:44852, POST, coap://192.168.3.103/sensor","5.286095000"
"8532","320.281781","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49061, 2.03 Valid","0.000847000"
"8574","325.557554","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:44259, POST, coap://192.168.3.103/sensor","5.275773000"
"8575","325.558346","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49062, 2.03 Valid","0.000792000"
"8851","330.834563","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:22214, POST, coap://192.168.3.103/sensor","5.276217000"
"8852","330.835319","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49063, 2.03 Valid","0.000756000"
"8902","336.115042","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:36072, POST, coap://192.168.3.103/sensor","5.279723000"
"8903","336.115812","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49064, 2.03 Valid","0.000770000"
"8951","341.394992","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:14734, POST, coap://192.168.3.103/sensor","5.279180000"
"8952","341.395796","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49065, 2.03 Valid","0.000804000"
"9028","346.675272","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:22846, POST, coap://192.168.3.103/sensor","5.279476000"
"9029","346.676084","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49066, 2.03 Valid","0.000812000"
"9071","351.953595","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:22142, POST, coap://192.168.3.103/sensor","5.277511000"
"9072","351.954383","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49067, 2.03 Valid","0.000788000"
"9111","357.233577","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:13967, POST, coap://192.168.3.103/sensor","5.279194000"
"9112","357.234370","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49068, 2.03 Valid","0.000793000"
"9139","362.513396","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:42951, POST, coap://192.168.3.103/sensor","5.279026000"
"9140","362.514255","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49069, 2.03 Valid","0.000859000"
"9176","367.794460","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:28301, POST, coap://192.168.3.103/sensor","5.280205000"
"9177","367.795243","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49070, 2.03 Valid","0.000783000"
"9215","373.073253","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:1550, POST, coap://192.168.3.103/sensor","5.278010000"
"9216","373.074051","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49071, 2.03 Valid","0.000798000"
"9270","378.353057","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:234, POST, coap://192.168.3.103/sensor","5.279006000"
"9271","378.353820","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49072, 2.03 Valid","0.000763000"
"9302","383.634953","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:728, POST, coap://192.168.3.103/sensor","5.281133000"
"9303","383.635715","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49073, 2.03 Valid","0.000762000"
"9338","388.919068","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:63588, POST, coap://192.168.3.103/sensor","5.283353000"
"9339","388.919841","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49074, 2.03 Valid","0.000773000"
"9382","394.195114","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:31803, POST, coap://192.168.3.103/sensor","5.275273000"
"9383","394.195910","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49075, 2.03 Valid","0.000796000"
"9437","399.473445","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:31117, POST, coap://192.168.3.103/sensor","5.277535000"
"9438","399.474275","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49076, 2.03 Valid","0.000830000"
"9465","404.754175","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:43125, POST, coap://192.168.3.103/sensor","5.279900000"
"9466","404.754937","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49077, 2.03 Valid","0.000762000"
"9508","410.034738","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:22007, POST, coap://192.168.3.103/sensor","5.279801000"
"9509","410.035522","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49078, 2.03 Valid","0.000784000"
"9539","415.316494","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:35237, POST, coap://192.168.3.103/sensor","5.280972000"
"9540","415.317307","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49079, 2.03 Valid","0.000813000"
"9637","420.596980","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:10587, POST, coap://192.168.3.103/sensor","5.279673000"
"9638","420.597773","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49080, 2.03 Valid","0.000793000"
"9670","425.880768","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:58430, POST, coap://192.168.3.103/sensor","5.282995000"
"9671","425.881565","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49081, 2.03 Valid","0.000797000"
"9705","431.158539","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:59931, POST, coap://192.168.3.103/sensor","5.276974000"
"9706","431.159338","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49082, 2.03 Valid","0.000799000"
"9734","436.438073","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:11400, POST, coap://192.168.3.103/sensor","5.278735000"
"9735","436.438939","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49083, 2.03 Valid","0.000866000"
"9784","441.717098","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:41409, POST, coap://192.168.3.103/sensor","5.278159000"
"9785","441.717918","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49084, 2.03 Valid","0.000820000"
"9822","446.996807","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:27943, POST, coap://192.168.3.103/sensor","5.278889000"
"9823","446.997620","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49085, 2.03 Valid","0.000813000"
"9867","452.278894","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:32080, POST, coap://192.168.3.103/sensor","5.281274000"
"9868","452.279641","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49086, 2.03 Valid","0.000747000"
"9914","457.555249","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:50371, POST, coap://192.168.3.103/sensor","5.275608000"
"9915","457.556031","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49087, 2.03 Valid","0.000782000"
"9953","462.837250","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:20269, POST, coap://192.168.3.103/sensor","5.281219000"
"9954","462.837979","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49088, 2.03 Valid","0.000729000"
"9992","468.118187","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:36575, POST, coap://192.168.3.103/sensor","5.280208000"
"9993","468.118986","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49089, 2.03 Valid","0.000799000"
"10034","473.394849","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:12956, POST, coap://192.168.3.103/sensor","5.275863000"
"10035","473.395623","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49090, 2.03 Valid","0.000774000"
"10065","478.676497","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:43691, POST, coap://192.168.3.103/sensor","5.280874000"
"10066","478.677311","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49091, 2.03 Valid","0.000814000"
"10093","483.954198","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:46814, POST, coap://192.168.3.103/sensor","5.276887000"
"10094","483.954997","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49092, 2.03 Valid","0.000799000"
"10132","489.235398","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:34165, POST, coap://192.168.3.103/sensor","5.280401000"
"10133","489.236189","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49093, 2.03 Valid","0.000791000"
"10166","494.516399","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:775, POST, coap://192.168.3.103/sensor","5.280210000"
"10167","494.517213","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49094, 2.03 Valid","0.000814000"
"10199","499.793642","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:44418, POST, coap://192.168.3.103/sensor","5.276429000"
"10200","499.794434","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49095, 2.03 Valid","0.000792000"
"10227","505.075657","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:5462, POST, coap://192.168.3.103/sensor","5.281223000"
"10228","505.076450","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49096, 2.03 Valid","0.000793000"
"10256","510.357199","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:30056, POST, coap://192.168.3.103/sensor","5.280749000"
"10257","510.358123","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49097, 2.03 Valid","0.000924000"
"10298","515.633632","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:55096, POST, coap://192.168.3.103/sensor","5.275509000"
"10299","515.634427","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49098, 2.03 Valid","0.000795000"
"10335","520.917121","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:26144, POST, coap://192.168.3.103/sensor","5.282694000"
"10336","520.917930","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49099, 2.03 Valid","0.000809000"
"10461","526.193503","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:6691, POST, coap://192.168.3.103/sensor","5.275573000"
"10462","526.194307","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49100, 2.03 Valid","0.000804000"
"10494","531.473021","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:55196, POST, coap://192.168.3.103/sensor","5.278714000"
"10495","531.473842","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49101, 2.03 Valid","0.000821000"
"10529","536.772052","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:45483, POST, coap://192.168.3.103/sensor","5.298210000"
"10530","536.772918","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49102, 2.03 Valid","0.000866000"
"10565","542.042620","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:22188, POST, coap://192.168.3.103/sensor","5.269702000"
"10566","542.043437","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49103, 2.03 Valid","0.000817000"
"10600","547.322812","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:2662, POST, coap://192.168.3.103/sensor","5.279375000"
"10601","547.323622","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49104, 2.03 Valid","0.000810000"
"10653","552.595577","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:18186, POST, coap://192.168.3.103/sensor","5.271955000"
"10654","552.596371","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49105, 2.03 Valid","0.000794000"
"10729","557.877880","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:64021, POST, coap://192.168.3.103/sensor","5.281509000"
"10730","557.878689","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49106, 2.03 Valid","0.000809000"
"10753","563.154170","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:45815, POST, coap://192.168.3.103/sensor","5.275481000"
"10754","563.154987","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49107, 2.03 Valid","0.000817000"
"10788","568.434889","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:21452, POST, coap://192.168.3.103/sensor","5.279902000"
"10789","568.435883","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49108, 2.03 Valid","0.000994000"
"10825","573.714852","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:23637, POST, coap://192.168.3.103/sensor","5.278969000"
"10826","573.715668","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49109, 2.03 Valid","0.000816000"
"10875","578.993084","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:50493, POST, coap://192.168.3.103/sensor","5.277416000"
"10876","578.993793","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49110, 2.03 Valid","0.000709000"
"10899","584.272831","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:37906, POST, coap://192.168.3.103/sensor","5.279038000"
"10900","584.273700","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49111, 2.03 Valid","0.000869000"
"10931","589.553021","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:49516, POST, coap://192.168.3.103/sensor","5.279321000"
"10932","589.553809","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49112, 2.03 Valid","0.000788000"
"10959","594.832510","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:49237, POST, coap://192.168.3.103/sensor","5.278701000"
"10960","594.833304","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49113, 2.03 Valid","0.000794000"
"11013","600.112569","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:28397, POST, coap://192.168.3.103/sensor","5.279265000"
"11014","600.113336","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:49114, 2.03 Valid","0.000767000"
